"id_historico_op_ob","data_hora_historico_op","historico_situacao_op","descricao_historico_situacao_op","id_op_ob"
152409,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39178
155112,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42567
156751,"2025-09-11T17:56:03.86608",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42567
158553,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42567
160473,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42567
155117,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42572
156756,"2025-09-11T17:56:18.956085",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42572
158510,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42572
160212,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42572
165856,"2025-10-21T12:07:15.14731",1,"Aguardando Envio para o SIAFI",45100
168113,"2025-10-21T14:05:11.687219",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",45100
170373,"2025-10-21T16:29:59.155278",4,"OP Assinada mas sem OB gerada",45100
171984,"2025-10-22T08:29:59.809218",5,"OB Enviada à instituição bancária para pagamento",45100
154984,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42439
156623,"2025-09-11T17:49:17.522784",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42439
158343,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42439
160180,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42439
165126,"2025-10-21T12:07:15.14731",1,"Aguardando Envio para o SIAFI",44370
167383,"2025-10-21T13:12:30.480298",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",44370
169506,"2025-10-21T16:29:59.155278",5,"OB Enviada à instituição bancária para pagamento",44370
146499,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39452
149199,"2025-09-09T10:06:12.097782",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39452
152467,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39452
161573,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43249
162227,"2025-09-29T18:41:37.835487",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43249
163139,"2025-10-01T14:29:59.588804",5,"OB Enviada à instituição bancária para pagamento",43249
154473,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41928
156112,"2025-09-11T17:21:01.114787",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41928
157738,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41928
160378,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41928
146501,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39454
149201,"2025-09-09T10:06:19.500515",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39454
152686,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39454
146506,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39459
149206,"2025-09-09T10:06:35.62696",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39459
152503,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39459
146275,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39228
148975,"2025-09-09T09:54:11.497587",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39228
151654,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39228
166149,"2025-10-21T12:07:15.14731",1,"Aguardando Envio para o SIAFI",45393
168406,"2025-10-21T14:27:35.472006",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",45393
171234,"2025-10-21T17:29:59.117225",4,"OP Assinada mas sem OB gerada",45393
172843,"2025-10-22T08:29:59.809218",5,"OB Enviada à instituição bancária para pagamento",45393
166145,"2025-10-21T12:07:15.14731",1,"Aguardando Envio para o SIAFI",45389
168402,"2025-10-21T14:27:16.904234",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",45389
171230,"2025-10-21T17:29:59.117225",4,"OP Assinada mas sem OB gerada",45389
172839,"2025-10-22T08:29:59.809218",5,"OB Enviada à instituição bancária para pagamento",45389
148533,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41486
151233,"2025-09-09T11:59:46.219823",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41486
151903,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41486
155110,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42565
156749,"2025-09-11T17:55:58.540137",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42565
158508,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42565
160010,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42565
147123,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40076
149823,"2025-09-09T10:42:04.040303",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40076
153389,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40076
147876,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40829
150576,"2025-09-09T11:23:41.324375",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40829
153831,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40829
147887,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40840
150587,"2025-09-09T11:24:18.93447",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40840
153775,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40840
146876,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39829
149576,"2025-09-09T10:28:29.10268",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39829
153100,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39829
146882,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39835
149582,"2025-09-09T10:28:48.963379",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39835
153108,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39835
146353,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39306
149053,"2025-09-09T09:58:11.91407",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39306
151713,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39306
147082,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40035
149782,"2025-09-09T10:39:51.665467",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40035
153242,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40035
147960,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40913
150660,"2025-09-09T11:28:22.421738",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40913
152114,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40913
148526,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41479
151226,"2025-09-09T11:59:24.776589",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41479
151923,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41479
147127,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40080
149827,"2025-09-09T10:42:16.356143",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40080
153407,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40080
147856,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40809
150556,"2025-09-09T11:22:35.800398",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40809
154040,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40809
147794,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40747
150494,"2025-09-09T11:19:07.386376",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40747
153761,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40747
147124,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40077
149824,"2025-09-09T10:42:07.198654",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40077
153393,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40077
146076,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39029
148776,"2025-09-09T09:43:41.552896",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39029
151414,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39029
152006,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39029
148137,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41090
150837,"2025-09-09T11:38:12.689064",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41090
152244,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41090
148557,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41510
151257,"2025-09-09T12:01:05.983193",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41510
151885,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41510
148084,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41037
150784,"2025-09-09T11:35:13.338611",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41037
154118,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41037
147634,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40587
150334,"2025-09-09T11:10:10.341382",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40587
153744,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40587
147352,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40305
150052,"2025-09-09T10:54:32.011493",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40305
152062,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40305
146340,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39293
149040,"2025-09-09T09:57:33.300377",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39293
152432,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39293
148448,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41401
151148,"2025-09-09T11:55:12.064009",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41401
151810,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41401
146547,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39500
149247,"2025-09-09T10:08:49.653831",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39500
152585,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39500
155048,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42503
156687,"2025-09-11T17:52:37.468651",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42503
158391,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42503
159795,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42503
147544,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40497
150244,"2025-09-09T11:05:08.106388",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40497
153623,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40497
147549,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40502
150249,"2025-09-09T11:05:23.896021",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40502
153493,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40502
155039,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42494
156678,"2025-09-11T17:52:11.970027",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42494
158434,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42494
160461,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42494
147543,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40496
150243,"2025-09-09T11:05:05.455396",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40496
153708,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40496
147815,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40768
150515,"2025-09-09T11:20:16.560716",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40768
153954,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40768
147836,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40789
150536,"2025-09-09T11:21:29.292991",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40789
153958,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40789
155041,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42496
156680,"2025-09-11T17:52:17.946901",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42496
158436,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42496
159790,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42496
147841,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40794
150541,"2025-09-09T11:21:47.097404",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40794
153883,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40794
147548,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40501
150248,"2025-09-09T11:05:20.808432",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40501
153491,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40501
148399,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41352
151099,"2025-09-09T11:52:39.050373",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41352
151763,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41352
147546,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40499
150246,"2025-09-09T11:05:14.614737",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40499
153694,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40499
147980,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40933
150680,"2025-09-09T11:29:26.677693",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40933
152147,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40933
146929,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39882
149629,"2025-09-09T10:31:26.081168",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39882
152974,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39882
146729,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39682
149429,"2025-09-09T10:19:42.763378",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39682
152731,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39682
147547,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40500
150247,"2025-09-09T11:05:17.655582",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40500
153488,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40500
147888,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40841
150588,"2025-09-09T11:24:22.298304",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40841
153915,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40841
147882,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40835
150582,"2025-09-09T11:24:01.090761",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40835
153965,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40835
